timestamp,symbol,close
2023-08-07,ALL,1.0
2023-08-08,ALL,0.9972909517789417
2023-08-09,ALL,0.9897056167599784
2023-08-10,ALL,0.999548491963157
2023-08-11,ALL,0.9846487267473362
2023-08-14,ALL,0.9653241827704534
2023-08-15,ALL,0.9487989886219974
2023-08-16,ALL,0.9909698392631389
2023-08-17,ALL,0.9744446451146831
2023-08-18,ALL,0.9589127686472819
2023-08-21,ALL,0.950785623984107
2023-08-22,ALL,0.9492504966588406
2023-08-23,ALL,0.9537655770272712
2023-08-24,ALL,0.9512371320209501
2023-08-25,ALL,0.9494310998735778
2023-08-28,ALL,0.9519595448798989
2023-08-29,ALL,0.9622539281199206
2023-08-30,ALL,0.9866353621094457
2023-08-31,ALL,0.973541629040997
2023-09-01,ALL,0.998374571067365
2023-09-05,ALL,0.968213834206249
2023-09-06,ALL,0.9746252483294203
2023-09-07,ALL,0.9728192161820481
2023-09-08,ALL,0.9590030702546506
2023-09-11,ALL,0.9732707242188912
2023-09-12,ALL,0.9887122990789236
2023-09-13,ALL,0.9833845042441757
2023-09-14,ALL,0.9982842694599964
2023-09-15,ALL,0.9823008849557523
2023-09-18,ALL,1.0027090482210583
2023-09-19,ALL,1.0238396243453134
2023-09-20,ALL,1.0307928481126964
2023-09-21,ALL,1.0280837998916381
2023-09-22,ALL,1.0302510384684849
2023-09-25,ALL,1.040635723315875
2023-09-26,ALL,1.0228463066642586
2023-09-27,ALL,1.0205887664800433
2023-09-28,ALL,1.015802781289507
2023-09-29,ALL,1.006050207693697
2023-10-02,ALL,1.0015351273252664
2023-10-03,ALL,0.9925049665884053
2023-10-04,ALL,1.0064114141231715
2023-10-05,ALL,1.0147191620010838
2023-10-06,ALL,1.0217626873758354
2023-10-09,ALL,1.0309734513274338
2023-10-10,ALL,1.0359400397327072
2023-10-11,ALL,1.0363915477695502
2023-10-12,ALL,1.02925772078743
2023-10-13,ALL,1.0865089398591294
2023-10-16,ALL,1.1280476792486906
2023-10-17,ALL,1.155138161459274
2023-10-18,ALL,1.1505327794834748
2023-10-19,ALL,1.1264222503160557
2023-10-20,ALL,1.112425501173921
2023-10-23,ALL,1.1001444825717899
2023-10-24,ALL,1.1223586779844683
2023-10-25,ALL,1.130485822647643
2023-10-26,ALL,1.1343687917644936
2023-10-27,ALL,1.1134188188549756
2023-10-30,ALL,1.1330142676539643
2023-10-31,ALL,1.1570344952140148
2023-11-01,ALL,1.1716633556077298
2023-11-02,ALL,1.1862019143940763
2023-11-03,ALL,1.1895430738667148
2023-11-06,ALL,1.178616579375113
2023-11-07,ALL,1.1708506411414124
2023-11-08,ALL,1.167419180061405
2023-11-09,ALL,1.1648004334477156
2023-11-10,ALL,1.1768105472277406
2023-11-13,ALL,1.1725663716814159
2023-11-14,ALL,1.188820661007766
2023-11-15,ALL,1.1880982481488171
2023-11-16,ALL,1.2168141592920354
2023-11-17,ALL,1.2117572692793932
2023-11-20,ALL,1.2158208416109806
2023-11-21,ALL,1.2187104930467763
2023-11-22,ALL,1.2289145746794294
2023-11-24,ALL,1.2336102582625972
2023-11-27,ALL,1.2413761964962977
2023-11-28,ALL,1.2319848293299622
2023-11-29,ALL,1.2234964782373128
2023-11-30,ALL,1.244988260791042
2023-12-01,ALL,1.2432725302510386
2023-12-04,ALL,1.2519414845584251
2023-12-05,ALL,1.2523026909878998
2023-12-06,ALL,1.250586960447896
2023-12-07,ALL,1.2553729456384326
2023-12-08,ALL,1.2580819938594907
2023-12-11,ALL,1.29194509662272
2023-12-12,ALL,1.303594003973271
2023-12-13,ALL,1.3035037023659022
2023-12-14,ALL,1.257359581000542
2023-12-15,ALL,1.2557341520679068
2023-12-18,ALL,1.25293480223948
2023-12-19,ALL,1.2484197218710493
2023-12-20,ALL,1.2246703991331047
2023-12-21,ALL,1.2226837637709953
2023-12-22,ALL,1.2407440852447174
2023-12-26,ALL,1.2468845945457832
2023-12-27,ALL,1.2496839443742098
