,timestamp,open,high,low,close,volume,symbol
0,2023-12-27,119.5,119.915,118.62,119.0,1125794,AKAM
1,2023-12-26,119.54,119.82,119.31,119.48,723616,AKAM
2,2023-12-22,119.88,120.18,119.27,119.62,984616,AKAM
3,2023-12-21,119.9,120.105,118.82,119.49,1326325,AKAM
4,2023-12-20,120.18,120.5,119.2,119.36,965814,AKAM
5,2023-12-19,120.23,120.61,119.59,120.18,1537512,AKAM
6,2023-12-18,119.48,120.06,118.86,119.94,1088650,AKAM
7,2023-12-15,118.45,119.28,117.79,119.14,2888845,AKAM
8,2023-12-14,117.65,119.66,117.49,118.33,2500488,AKAM
9,2023-12-13,115.66,117.51,115.26,117.5,1702040,AKAM
10,2023-12-12,114.56,115.77,114.53,115.33,1232872,AKAM
11,2023-12-11,114.41,115.03,114.15,114.72,1182297,AKAM
12,2023-12-08,114.37,114.92,114.01,114.41,1129623,AKAM
13,2023-12-07,114.78,115.52,114.15,114.93,1463558,AKAM
14,2023-12-06,116.01,116.24,114.43,114.47,849348,AKAM
15,2023-12-05,115.33,115.7,114.87,115.62,932934,AKAM
16,2023-12-04,115.45,116.88,115.45,115.9,848265,AKAM
17,2023-12-01,115.63,116.33,114.34,116.03,1264167,AKAM
18,2023-11-30,115.78,116.1,114.62,115.53,2877379,AKAM
19,2023-11-29,114.83,116.0833,114.83,115.7,1685884,AKAM
20,2023-11-28,113.3,114.67,113.3,114.65,1502337,AKAM
21,2023-11-27,113.67,114.01,113.21,113.75,910948,AKAM
22,2023-11-24,113.5,113.84,112.935,113.65,435621,AKAM
23,2023-11-22,113.49,114.16,113.26,113.57,714686,AKAM
24,2023-11-21,112.56,113.48,112.14,113.13,1368092,AKAM
25,2023-11-20,112.09,112.965,111.99,112.47,958847,AKAM
26,2023-11-17,111.47,112.38,111.29,112.37,1100578,AKAM
27,2023-11-16,112.0,112.6,111.31,111.37,1874495,AKAM
28,2023-11-15,112.5,112.79,111.785,112.06,1210080,AKAM
29,2023-11-14,112.0,112.43,111.38,112.12,1688768,AKAM
30,2023-11-13,110.51,111.27,110.2,110.98,1043015,AKAM
31,2023-11-10,110.19,110.97,109.53,110.77,1306454,AKAM
32,2023-11-09,110.5,110.8,109.16,109.79,1948827,AKAM
33,2023-11-08,109.62,111.8,107.61,110.56,3952786,AKAM
34,2023-11-07,109.5,111.32,108.75,108.86,3233189,AKAM
35,2023-11-06,108.47,108.5,107.77,108.44,1693626,AKAM
36,2023-11-03,105.89,108.52,105.65,108.5,1984930,AKAM
37,2023-11-02,104.11,105.59,104.11,105.27,1605454,AKAM
38,2023-11-01,103.39,104.1,103.1,103.89,1034792,AKAM
39,2023-10-31,102.96,103.68,102.54,103.33,1104743,AKAM
