,timestamp,open,high,low,close,volume,symbol
0,2023-12-27,72.08,72.36,71.76,72.17,2367891,ADM
1,2023-12-26,71.55,72.6,71.55,72.39,1892498,ADM
2,2023-12-22,71.11,72.135,71.11,71.46,3018564,ADM
3,2023-12-21,70.7,71.2226,70.06,70.93,3827780,ADM
4,2023-12-20,73.34,73.45,70.6,70.68,5051194,ADM
5,2023-12-19,72.65,74.17,72.55,73.94,3770064,ADM
6,2023-12-18,75.4,75.6,72.17,72.34,6458535,ADM
7,2023-12-15,76.44,76.62,75.58,75.75,11609689,ADM
8,2023-12-14,75.48,77.35,75.48,76.42,3863750,ADM
9,2023-12-13,74.4,75.43,72.53,75.26,4365154,ADM
10,2023-12-12,75.0,75.1,74.01,74.58,2588162,ADM
11,2023-12-11,73.85,75.2,73.62,75.08,2936763,ADM
12,2023-12-08,74.13,74.69,73.7,73.75,2903785,ADM
13,2023-12-07,73.55,74.56,73.31,73.83,3030820,ADM
14,2023-12-06,73.96,74.19,73.08,73.19,3188092,ADM
15,2023-12-05,74.29,74.7,73.96,74.14,2888840,ADM
16,2023-12-04,74.58,75.57,74.42,74.63,4183851,ADM
17,2023-12-01,73.76,75.29,73.72,75.08,2722417,ADM
18,2023-11-30,73.47,74.11,73.27,73.73,5546414,ADM
19,2023-11-29,74.01,74.12,73.055,73.19,2702613,ADM
20,2023-11-28,73.19,74.235,72.86,74.05,2834123,ADM
21,2023-11-27,74.0,74.07,73.19,73.19,2854226,ADM
22,2023-11-24,74.48,75.33,74.11,74.3,1171471,ADM
23,2023-11-22,73.43,74.405,73.11,74.33,2440647,ADM
24,2023-11-21,73.78,74.025,73.4,73.73,3146356,ADM
25,2023-11-20,73.67,74.2,73.51,73.61,3316571,ADM
26,2023-11-17,74.36,74.54,73.57,73.96,2859259,ADM
27,2023-11-16,73.8,74.125,73.46,73.92,2902273,ADM
28,2023-11-15,74.27,75.17,74.18,74.24,3112941,ADM
29,2023-11-14,73.04,74.46,73.04,73.86,3218530,ADM
30,2023-11-13,72.48,73.08,72.36,73.04,2854392,ADM
31,2023-11-10,72.3,73.2299,71.99,72.5,8578331,ADM
32,2023-11-09,72.41,72.58,71.8,72.16,2956005,ADM
