,timestamp,open,high,low,close,volume,symbol
36,2023-11-03,243.13,243.9,240.41,242.33,666319,AJG
37,2023-11-02,237.01,242.42,236.89,242.2,1034725,AJG
38,2023-11-01,235.81,238.0,233.98,237.31,1332561,AJG
39,2023-10-31,234.4,236.75,233.33,235.49,908925,AJG
40,2023-10-30,229.44,234.73,228.81,233.73,767009,AJG
41,2023-10-27,234.0,234.0,226.785,228.24,900524,AJG
42,2023-10-26,231.28,233.795,229.76,229.89,1220473,AJG
43,2023-10-25,232.5,234.76,230.53,231.1,1222197,AJG
44,2023-10-24,229.05,232.1,229.05,231.21,965821,AJG
45,2023-10-23,227.71,228.8,226.3775,227.7,787556,AJG
46,2023-10-20,231.01,232.61,227.28,227.57,737818,AJG
47,2023-10-19,235.09,235.775,230.62,231.03,577276,AJG
48,2023-10-18,236.45,237.7,234.205,234.34,533890,AJG
49,2023-10-17,236.39,237.95,234.73,236.03,885031,AJG
50,2023-10-16,234.87,237.3382,233.66,236.59,615145,AJG
51,2023-10-13,234.84,236.0,233.07,233.88,505869,AJG
52,2023-10-12,235.39,236.19,232.8875,233.44,533899,AJG
53,2023-10-11,234.11,235.16,232.705,234.9,461598,AJG
54,2023-10-10,233.4,234.0,231.75,233.49,658363,AJG
55,2023-10-09,230.79,233.21,230.56,233.11,637203,AJG
56,2023-10-06,229.0,233.125,228.5001,232.01,520934,AJG
57,2023-10-05,229.3,231.0,228.225,229.56,780717,AJG
58,2023-10-04,225.97,229.65,225.7382,229.26,656874,AJG
59,2023-10-03,225.05,226.285,223.35,225.22,753407,AJG
60,2023-10-02,227.0,227.22,223.75,224.91,961162,AJG
61,2023-09-29,231.27,231.76,226.8395,227.93,1121267,AJG
62,2023-09-28,231.03,233.2,230.3301,230.77,479741,AJG
63,2023-09-27,231.48,231.865,228.76,230.33,768029,AJG
64,2023-09-26,232.18,233.44,230.31,230.93,870009,AJG
65,2023-09-25,232.25,233.73,232.13,233.25,429503,AJG
66,2023-09-22,232.77,235.07,231.65,233.08,659245,AJG
67,2023-09-21,235.17,235.54,232.51,232.94,1041924,AJG
68,2023-09-20,235.77,237.635,234.98,235.19,1013330,AJG
69,2023-09-19,233.0,235.99,232.69,235.78,1160197,AJG
70,2023-09-18,230.2,233.49,230.2,233.11,810347,AJG
71,2023-09-15,231.42,232.69,229.8025,230.14,1692306,AJG
72,2023-09-14,230.46,231.79,228.18,231.45,854016,AJG
73,2023-09-13,230.41,231.88,228.4,229.0,665784,AJG
74,2023-09-12,228.59,230.95,228.2701,230.29,532116,AJG
75,2023-09-11,228.64,229.625,228.045,228.55,510649,AJG
76,2023-09-08,230.9,231.17,227.685,228.19,825570,AJG
77,2023-09-07,228.22,230.86,228.22,230.64,751339,AJG
78,2023-09-06,226.57,228.42,224.47,227.74,519122,AJG
79,2023-09-05,230.93,230.93,226.65,226.8,649579,AJG
80,2023-09-01,231.22,232.0,230.47,231.07,575986,AJG
81,2023-08-31,230.61,231.71,229.6,230.48,814879,AJG
82,2023-08-30,231.0,232.41,230.46,230.83,810629,AJG
83,2023-08-29,228.92,230.89,227.01,230.79,541411,AJG
84,2023-08-28,227.32,229.14,227.075,228.88,412159,AJG
85,2023-08-25,225.99,229.39,225.55,227.6,698821,AJG
86,2023-08-24,225.64,226.62,224.83,224.86,687578,AJG
87,2023-08-23,223.69,225.73,222.235,225.33,549733,AJG
88,2023-08-22,221.67,222.405,219.84,222.12,715668,AJG
89,2023-08-21,221.52,222.64,219.72,221.44,601387,AJG
90,2023-08-18,219.73,222.205,215.37,220.55,616803,AJG
91,2023-08-17,225.89,226.075,220.47,220.48,622845,AJG
92,2023-08-16,224.52,227.34,224.52,225.05,520591,AJG
93,2023-08-15,224.73,225.975,223.69,223.86,561484,AJG
94,2023-08-14,224.95,225.995,223.9,225.58,461655,AJG
95,2023-08-11,222.6,224.43,222.04,224.37,335237,AJG
96,2023-08-10,224.0,226.58,221.96,222.65,733789,AJG
97,2023-08-09,220.33,224.41,220.0,223.69,549159,AJG
98,2023-08-08,223.79,224.4399,220.43,220.53,438450,AJG
99,2023-08-07,222.29,224.85,221.55,224.06,525292,AJG
