timestamp,symbol,close
2023-08-07,AIG,1.0
2023-08-08,AIG,0.9933774834437087
2023-08-09,AIG,0.9746406073332258
2023-08-10,AIG,0.9759328056856729
2023-08-11,AIG,0.9777095784202876
2023-08-14,AIG,0.9662413180423196
2023-08-15,AIG,0.9494427394605073
2023-08-16,AIG,0.9466968179615571
2023-08-17,AIG,0.9378129542884833
2023-08-18,AIG,0.9360361815538686
2023-08-21,AIG,0.9334517848489744
2023-08-22,AIG,0.9261831691164595
2023-08-23,AIG,0.9307058633500243
2023-08-24,AIG,0.9382975286706511
2023-08-25,AIG,0.9344209336133097
2023-08-28,AIG,0.9347439832014214
2023-08-29,AIG,0.942497173316104
2023-08-30,AIG,0.9423356485220482
2023-08-31,AIG,0.9452430948150542
2023-09-01,AIG,0.9568728799870782
2023-09-05,AIG,0.9465352931675013
2023-09-06,AIG,0.9560652560167986
2023-09-07,AIG,0.9634953965433695
2023-09-08,AIG,0.9636569213374253
2023-09-11,AIG,0.964141495719593
2023-09-12,AIG,0.9783556775965111
2023-09-13,AIG,0.9796478759489582
2023-09-14,AIG,0.9885317396220321
2023-09-15,AIG,0.9882086900339203
2023-09-18,AIG,0.9962849297367147
2023-09-19,AIG,1.007268615732515
2023-09-20,AIG,1.0066225165562914
2023-09-21,AIG,0.9906315619447585
2023-09-22,AIG,0.9946696817961558
2023-09-25,AIG,1.0035535454692297
2023-09-26,AIG,0.9895008883863673
2023-09-27,AIG,0.9854627685349702
2023-09-28,AIG,0.9898239379744792
2023-09-29,AIG,0.9788402519786789
2023-10-02,AIG,0.9699563883056049
2023-10-03,AIG,0.9471813923437248
2023-10-04,AIG,0.9588111775157487
2023-10-05,AIG,0.9715716362461638
2023-10-06,AIG,0.9832014214181877
2023-10-09,AIG,0.9867549668874174
2023-10-10,AIG,0.9880471652398644
2023-10-11,AIG,0.9938620578258763
2023-10-12,AIG,0.9875625908576967
2023-10-13,AIG,0.9867549668874174
2023-10-16,AIG,1.0113067355839123
2023-10-17,AIG,1.0205136488450979
2023-10-18,AIG,1.0111452107898564
2023-10-19,AIG,0.9880471652398644
2023-10-20,AIG,0.9613955742206429
2023-10-23,AIG,0.952673235341625
2023-10-24,AIG,0.9670489420125989
2023-10-25,AIG,0.9846551445646907
2023-10-26,AIG,0.982878371830076
2023-10-27,AIG,0.9615570990146989
2023-10-30,AIG,0.9853012437409143
2023-10-31,AIG,0.9903085123566469
2023-11-01,AIG,1.0022613471167825
2023-11-02,AIG,1.0395735745436925
2023-11-03,AIG,1.0295590373122274
2023-11-06,AIG,1.0327895331933452
2023-11-07,AIG,1.0192214504926507
2023-11-08,AIG,1.0108221612017445
2023-11-09,AIG,1.0151833306412534
2023-11-10,AIG,1.0308512356646746
2023-11-13,AIG,1.0293975125181716
2023-11-14,AIG,1.0371507026328541
2023-11-15,AIG,1.0253593926667743
2023-11-16,AIG,1.0356969794863513
2023-11-17,AIG,1.0415118720723633
2023-11-20,AIG,1.0395735745436925
2023-11-21,AIG,1.0494265869811017
2023-11-22,AIG,1.0494265869811017
2023-11-24,AIG,1.0533031820384429
2023-11-27,AIG,1.0539492812146665
2023-11-28,AIG,1.0440962687772575
2023-11-29,AIG,1.0471652398643192
2023-11-30,AIG,1.0629946696817962
2023-12-01,AIG,1.0655790663866904
2023-12-04,AIG,1.0660636407688582
2023-12-05,AIG,1.0644483928282993
2023-12-06,AIG,1.0558875787433373
2023-12-07,AIG,1.0565336779195607
2023-12-08,AIG,1.0584719754482315
2023-12-11,AIG,1.068971087061864
2023-12-12,AIG,1.0814084962041675
2023-12-13,AIG,1.0859311904377322
2023-12-14,AIG,1.0739783556775966
2023-12-15,AIG,1.066225165562914
2023-12-18,AIG,1.0734937812954288
2023-12-19,AIG,1.0893232111129059
2023-12-20,AIG,1.0760781780003232
2023-12-21,AIG,1.0752705540300436
2023-12-22,AIG,1.0810854466160558
2023-12-26,AIG,1.0843159424971733
2023-12-27,AIG,1.0846389920852852
