timestamp,symbol,close
2023-08-07,AIZ,1.0
2023-08-08,AIZ,1.006966924700915
2023-08-09,AIZ,0.9907107670654469
2023-08-10,AIZ,0.9928923293455314
2023-08-11,AIZ,1.0073891625615765
2023-08-14,AIZ,1.0080225193525687
2023-08-15,AIZ,0.9919774806474315
2023-08-16,AIZ,0.9976776917663618
2023-08-17,AIZ,0.999225897255454
2023-08-18,AIZ,0.9902181562280086
2023-08-21,AIZ,0.9959887403237158
2023-08-22,AIZ,0.9778325123152709
2023-08-23,AIZ,0.9793807178043631
2023-08-24,AIZ,0.9878958479943701
2023-08-25,AIZ,0.9762843068261787
2023-08-28,AIZ,0.974384236453202
2023-08-29,AIZ,0.9809289232934553
2023-08-30,AIZ,0.9781140042223787
2023-08-31,AIZ,0.980506685432794
2023-09-01,AIZ,0.9853624208304013
2023-09-05,AIZ,0.9733990147783251
2023-09-06,AIZ,0.9710063335679099
2023-09-07,AIZ,0.9682617874736102
2023-09-08,AIZ,0.9736805066854329
2023-09-11,AIZ,0.9816326530612246
2023-09-12,AIZ,0.9925404644616467
2023-09-13,AIZ,0.9770584095707249
2023-09-14,AIZ,0.9907107670654469
2023-09-15,AIZ,0.9757213230119635
2023-09-18,AIZ,0.987192118226601
2023-09-19,AIZ,0.9903589021815622
2023-09-20,AIZ,0.9971850809289232
2023-09-21,AIZ,1.0066150598170303
2023-09-22,AIZ,1.02054890921886
2023-09-25,AIZ,1.0392681210415202
2023-09-26,AIZ,1.029134412385644
2023-09-27,AIZ,1.0257565095003518
2023-09-28,AIZ,1.015411681914145
2023-09-29,AIZ,1.0104152005629838
2023-10-02,AIZ,1.016256157635468
2023-10-03,AIZ,1.0079521463757917
2023-10-04,AIZ,1.0166080225193526
2023-10-05,AIZ,1.0273750879662211
2023-10-06,AIZ,1.0242083040112597
2023-10-09,AIZ,1.0245601688951442
2023-10-10,AIZ,1.0270232230823364
2023-10-11,AIZ,1.0330752990851515
2023-10-12,AIZ,1.0348346235045744
2023-10-13,AIZ,1.0424349049964814
2023-10-16,AIZ,1.0545390570021111
2023-10-17,AIZ,1.0815622800844475
2023-10-18,AIZ,1.0712174524982407
2023-10-19,AIZ,1.0490499648135116
2023-10-20,AIZ,1.027304714989444
2023-10-23,AIZ,1.0233638282899367
2023-10-24,AIZ,1.033427163969036
2023-10-25,AIZ,1.0485573539760733
2023-10-26,AIZ,1.0465165376495427
2023-10-27,AIZ,1.0277269528501056
2023-10-30,AIZ,1.0304714989444055
2023-10-31,AIZ,1.047853624208304
2023-11-01,AIZ,1.1715693173821253
2023-11-02,AIZ,1.1526389866291344
2023-11-03,AIZ,1.1505981703026038
2023-11-06,AIZ,1.1372273047149895
2023-11-07,AIZ,1.1201266713581983
2023-11-08,AIZ,1.1226600985221675
2023-11-09,AIZ,1.1346235045742434
2023-11-10,AIZ,1.1475017593244194
2023-11-13,AIZ,1.1420830401125968
2023-11-14,AIZ,1.1475721323011963
2023-11-15,AIZ,1.1247009148486982
2023-11-16,AIZ,1.1255453905700212
2023-11-17,AIZ,1.1349753694581282
2023-11-20,AIZ,1.140253342716397
2023-11-21,AIZ,1.1596762843068262
2023-11-22,AIZ,1.1536945812807882
2023-11-24,AIZ,1.166783954961295
2023-11-27,AIZ,1.1849401829697397
2023-11-28,AIZ,1.1541871921182265
2023-11-29,AIZ,1.1527093596059115
2023-11-30,AIZ,1.1824067558057707
2023-12-01,AIZ,1.1843771991555243
2023-12-04,AIZ,1.2064039408866996
2023-12-05,AIZ,1.205981703026038
2023-12-06,AIZ,1.1954961294862774
2023-12-07,AIZ,1.1800140745953556
2023-12-08,AIZ,1.1800140745953556
2023-12-11,AIZ,1.185432793807178
2023-12-12,AIZ,1.1968332160450388
2023-12-13,AIZ,1.1921182266009853
2023-12-14,AIZ,1.1562280084447574
2023-12-15,AIZ,1.1491203377902885
2023-12-18,AIZ,1.165657987332864
2023-12-19,AIZ,1.1780436312456017
2023-12-20,AIZ,1.154609429978888
2023-12-21,AIZ,1.162420830401126
2023-12-22,AIZ,1.1677691766361717
2023-12-26,AIZ,1.1703729767769178
2023-12-27,AIZ,1.1707952146375793
