,timestamp,open,high,low,close,volume,symbol
45,2023-10-23,72.64,74.3,72.01,73.35,3844761,AEP
46,2023-10-20,74.37,75.16,73.28,73.35,3270379,AEP
47,2023-10-19,74.99,75.59,74.285,74.42,2770646,AEP
48,2023-10-18,75.6,76.17,74.596,75.17,2850454,AEP
49,2023-10-17,75.6,76.41,75.16,75.67,2236733,AEP
50,2023-10-16,74.83,76.76,74.37,76.06,4907845,AEP
51,2023-10-13,73.95,74.785,73.57,74.47,2810061,AEP
52,2023-10-12,74.77,74.85,72.7,73.48,3803364,AEP
53,2023-10-11,74.87,75.43,74.135,75.28,2388544,AEP
54,2023-10-10,73.66,74.295,73.44,74.23,5050408,AEP
55,2023-10-09,72.5,73.69,72.14,73.66,3391855,AEP
56,2023-10-06,70.51,72.29,69.38,72.19,4584545,AEP
57,2023-10-05,73.075,73.16,70.23,71.33,8103055,AEP
58,2023-10-04,72.88,73.54,71.95,73.29,4031735,AEP
59,2023-10-03,71.03,73.09,69.88,72.81,5808691,AEP
60,2023-10-02,74.64,74.96,71.04,71.84,6352013,AEP
61,2023-09-29,75.24,75.885,74.43,75.22,3419069,AEP
62,2023-09-28,76.2,76.37,74.23,74.67,3162474,AEP
63,2023-09-27,76.34,76.52,74.88,75.86,3454551,AEP
64,2023-09-26,78.54,78.54,76.205,76.34,2910119,AEP
65,2023-09-25,78.84,79.08,77.88,78.68,2229010,AEP
66,2023-09-22,79.46,79.8,79.04,79.17,2515794,AEP
67,2023-09-21,80.39,80.92,79.61,79.88,3163456,AEP
68,2023-09-20,80.54,81.37,79.92,80.45,2074008,AEP
69,2023-09-19,80.27,80.63,79.86,80.06,2238476,AEP
70,2023-09-18,80.28,80.56,79.48,80.23,1650980,AEP
71,2023-09-15,80.68,81.005,79.98,80.04,4598042,AEP
72,2023-09-14,79.78,80.69,79.73,80.6,2779662,AEP
73,2023-09-13,78.01,79.65,77.985,79.33,2936763,AEP
74,2023-09-12,77.73,78.0,77.235,77.82,2681849,AEP
75,2023-09-11,77.79,78.54,77.725,77.8,2540545,AEP
76,2023-09-08,77.4,77.86,77.17,77.74,2164851,AEP
77,2023-09-07,77.03,77.93,76.79,77.34,2899776,AEP
78,2023-09-06,75.87,76.58,75.76,76.38,2752343,AEP
79,2023-09-05,77.35,77.41,75.47,76.0,2972517,AEP
80,2023-09-01,78.86,79.04,77.01,77.52,2548217,AEP
81,2023-08-31,79.68,79.835,78.3,78.4,3095877,AEP
82,2023-08-30,79.51,79.84,79.05,79.44,1854762,AEP
83,2023-08-29,79.35,80.03,79.1,79.63,1967736,AEP
84,2023-08-28,79.69,79.96,78.94,79.2,1608323,AEP
85,2023-08-25,79.0,79.81,78.85,79.33,1875947,AEP
86,2023-08-24,79.36,80.47,78.79,78.83,2787303,AEP
87,2023-08-23,79.01,79.47,78.71,79.43,3045323,AEP
88,2023-08-22,78.43,78.92,78.2,78.62,2558179,AEP
89,2023-08-21,79.0,79.17,77.8,78.56,2571303,AEP
90,2023-08-18,78.7,79.261,78.44,79.02,3155207,AEP
91,2023-08-17,79.37,80.005,78.76,78.78,2790479,AEP
92,2023-08-16,79.31,79.9,78.9301,79.19,3285933,AEP
93,2023-08-15,79.5,79.64,78.87,79.1,3405653,AEP
94,2023-08-14,81.17,81.17,79.78,80.0,2733058,AEP
95,2023-08-11,81.14,81.58,80.77,81.11,2067476,AEP
96,2023-08-10,81.44,81.99,80.68,81.08,4083823,AEP
97,2023-08-09,80.0,81.14,79.86,80.71,3878322,AEP
98,2023-08-08,80.63,81.07,79.7,80.82,3797460,AEP
99,2023-08-07,81.5,81.99,80.75,80.88,3267098,AEP
