,timestamp,open,high,low,close,volume,symbol
43,2023-10-25,120.75,120.75,118.32,118.5,4844458,ABNB
44,2023-10-24,121.18,123.17,120.57,122.01,3651605,ABNB
45,2023-10-23,116.48,122.525,115.55,120.39,5442484,ABNB
46,2023-10-20,119.49,119.92,116.08,116.49,6195537,ABNB
47,2023-10-19,122.39,123.48,119.33,119.97,4374408,ABNB
48,2023-10-18,123.02,124.35,121.72,122.17,4098435,ABNB
49,2023-10-17,123.76,126.7799,122.66,125.71,3073583,ABNB
50,2023-10-16,125.19,126.76,124.1858,125.19,2706050,ABNB
51,2023-10-13,127.61,129.84,123.55,124.08,4929464,ABNB
52,2023-10-12,130.29,130.41,124.82,125.97,4023286,ABNB
53,2023-10-11,132.12,132.69,128.52,130.0,3456474,ABNB
54,2023-10-10,127.69,132.78,126.95,131.59,5114703,ABNB
55,2023-10-09,124.0,127.92,121.81,127.77,5092037,ABNB
56,2023-10-06,123.0,127.4,122.02,126.36,5153662,ABNB
57,2023-10-05,126.54,126.62,121.67,124.99,7630208,ABNB
58,2023-10-04,128.75,130.22,127.295,127.41,5822033,ABNB
59,2023-10-03,132.17,133.41,126.49,127.73,9019737,ABNB
60,2023-10-02,136.55,138.0,135.36,136.56,3489091,ABNB
61,2023-09-29,138.05,141.075,136.36,137.21,4782071,ABNB
62,2023-09-28,133.65,138.23,132.8801,136.47,4058877,ABNB
63,2023-09-27,133.8,134.9,131.22,134.03,3771335,ABNB
64,2023-09-26,132.78,133.94,131.17,132.28,4194040,ABNB
65,2023-09-25,130.8,134.25,130.8,134.14,4154503,ABNB
66,2023-09-22,133.71,134.1842,131.12,132.2,4279181,ABNB
67,2023-09-21,135.555,135.98,132.39,132.75,8515389,ABNB
68,2023-09-20,142.76,143.27,137.95,138.01,5192076,ABNB
69,2023-09-19,141.86,142.57,139.77,141.85,6675517,ABNB
70,2023-09-18,141.93,144.4,141.19,142.55,7351442,ABNB
71,2023-09-15,143.585,144.95,142.1,142.75,74788474,ABNB
72,2023-09-14,144.61,145.72,141.69,144.12,8365548,ABNB
73,2023-09-13,146.0,147.0,143.605,144.715,7893268,ABNB
74,2023-09-12,146.88,151.155,146.82,147.5,7342691,ABNB
75,2023-09-11,146.22,148.25,144.86,147.33,7178964,ABNB
76,2023-09-08,143.94,146.85,143.18,145.82,9329068,ABNB
77,2023-09-07,139.25,144.25,139.01,143.27,7928238,ABNB
78,2023-09-06,140.78,143.22,140.2663,141.77,7114436,ABNB
79,2023-09-05,141.15,144.26,139.8,142.29,21052754,ABNB
80,2023-09-01,133.7,134.5,131.33,132.69,4517786,ABNB
81,2023-08-31,130.6,132.44,129.81,131.55,3860311,ABNB
82,2023-08-30,130.47,132.45,129.31,130.61,4709893,ABNB
83,2023-08-29,126.55,132.88,126.0,132.25,5622866,ABNB
84,2023-08-28,127.0,127.0,124.95,126.155,2348537,ABNB
85,2023-08-25,125.04,126.6,124.19,125.79,2415159,ABNB
86,2023-08-24,128.23,128.84,124.64,124.72,2980820,ABNB
87,2023-08-23,126.9,129.185,126.4,128.13,4605440,ABNB
88,2023-08-22,124.25,127.24,124.0008,127.08,4946032,ABNB
89,2023-08-21,126.155,126.54,123.49,124.0,4875979,ABNB
90,2023-08-18,124.93,126.08,123.38,125.06,5963616,ABNB
91,2023-08-17,129.22,129.6,127.3706,127.99,3908528,ABNB
92,2023-08-16,129.0,130.15,128.4,128.83,3336853,ABNB
93,2023-08-15,132.5,132.81,129.73,129.85,3970461,ABNB
94,2023-08-14,133.56,133.79,131.74,133.24,3373839,ABNB
95,2023-08-11,134.15,134.26,131.7,133.68,4412738,ABNB
96,2023-08-10,139.87,140.97,135.65,135.97,3437587,ABNB
97,2023-08-09,140.14,140.55,137.33,137.87,3389682,ABNB
98,2023-08-08,140.52,140.52,137.03,139.55,4685767,ABNB
99,2023-08-07,142.0,144.0,138.79,143.2,4079123,ABNB
