timestamp,symbol,close
2023-08-07,ACN,1.0
2023-08-08,ACN,0.9977205812517808
2023-08-09,ACN,0.9862601703232341
2023-08-10,ACN,0.9827144078260044
2023-08-11,ACN,0.9784088390793682
2023-08-14,ACN,0.9868300250102889
2023-08-15,ACN,0.973185171114699
2023-08-16,ACN,0.9739449773641055
2023-08-17,ACN,0.9676132586190521
2023-08-18,ACN,0.9590654383132301
2023-08-21,ACN,0.9703675562731503
2023-08-22,ACN,0.977933960173489
2023-08-23,ACN,0.9983220945325608
2023-08-24,ACN,0.9945230632855288
2023-08-25,ACN,1.009149333586602
2023-08-28,ACN,1.0159559312375346
2023-08-29,ACN,1.023997214043752
2023-08-30,ACN,1.023364042169247
2023-08-31,ACN,1.0250102890429607
2023-09-01,ACN,1.0375787507518917
2023-09-05,ACN,1.0325766929432996
2023-09-06,ACN,1.0330199132554532
2023-09-07,ACN,1.0390350460632538
2023-09-08,ACN,1.0303922499762561
2023-09-11,ACN,1.0316585937252667
2023-09-12,ACN,0.9968974578149238
2023-09-13,ACN,0.9937949156298478
2023-09-14,ACN,1.0022794187482191
2023-09-15,ACN,0.9894260296957608
2023-09-18,ACN,1.0000316585937252
2023-09-19,ACN,1.004622154683889
2023-09-20,ACN,1.0029442492164498
2023-09-21,ACN,0.9877481242283218
2023-09-22,ACN,1.0006964890619559
2023-09-25,ACN,1.00354576249723
2023-09-26,ACN,0.9833475797005097
2023-09-27,ACN,0.9952828695349353
2023-09-28,ACN,0.9521955234748471
2023-09-29,ACN,0.9722670718966664
2023-10-02,ACN,0.975907810175072
2023-10-03,ACN,0.9694811156488429
2023-10-04,ACN,0.9794852312660272
2023-10-05,ACN,0.9803400132966095
2023-10-06,ACN,0.9883496375091019
2023-10-09,ACN,0.987779782822047
2023-10-10,ACN,0.9887611992275303
2023-10-11,ACN,0.9894576882894862
2023-10-12,ACN,0.963560958622218
2023-10-13,ACN,0.9555513344097255
2023-10-16,ACN,0.966663500807294
2023-10-17,ACN,0.9758761515813468
2023-10-18,ACN,0.9616931015924272
2023-10-19,ACN,0.9590654383132301
2023-10-20,ACN,0.9402602336404217
2023-10-23,ACN,0.9337385633330167
2023-10-24,ACN,0.9373793016114224
2023-10-25,ACN,0.9265837211511064
2023-10-26,ACN,0.9245575711526894
2023-10-27,ACN,0.9182258524076361
2023-10-30,ACN,0.926647038338557
2023-10-31,ACN,0.940545160983949
2023-11-01,ACN,0.9517839617564188
2023-11-02,ACN,0.9754645898629183
2023-11-03,ACN,0.9924652546933865
2023-11-06,ACN,0.9911989109443757
2023-11-07,ACN,0.9978472156266819
2023-11-08,ACN,1.006173425776427
2023-11-09,ACN,0.9947763320353311
2023-11-10,ACN,1.012093582803052
2023-11-13,ACN,0.9992401937505936
2023-11-14,ACN,1.0146262703010733
2023-11-15,ACN,1.0304872257574318
2023-11-16,ACN,1.0362490898154304
2023-11-17,ACN,1.037863678095419
2023-11-20,ACN,1.0475828663690758
2023-11-21,ACN,1.0455567163706587
2023-11-22,ACN,1.0546427327698102
2023-11-24,ACN,1.0575236647988098
2023-11-27,ACN,1.0524266312090418
2023-11-28,ACN,1.0528381929274702
2023-11-29,ACN,1.0553075632380409
2023-11-30,ACN,1.0546743913635355
2023-12-01,ACN,1.070250419476367
2023-12-04,ACN,1.0650900686991485
2023-12-05,ACN,1.0631905530756323
2023-12-06,ACN,1.0618608921391712
2023-12-07,ACN,1.060879475733688
2023-12-08,ACN,1.0676227561971698
2023-12-11,ACN,1.083705321809605
2023-12-12,ACN,1.0865862538386046
2023-12-13,ACN,1.0879159147750657
2023-12-14,ACN,1.0850349827460664
2023-12-15,ACN,1.0895305030550542
2023-12-18,ACN,1.082249026498243
2023-12-19,ACN,1.0811726343115837
2023-12-20,ACN,1.0748092569728052
2023-12-21,ACN,1.104093456168677
2023-12-22,ACN,1.122138854592079
2023-12-26,ACN,1.1189096780321017
2023-12-27,ACN,1.120144363187387
