timestamp,symbol,close
2023-08-07,ABT,1.0
2023-08-08,ABT,0.9735361917934532
2023-08-09,ABT,0.970954356846473
2023-08-10,ABT,0.9657906869525126
2023-08-11,ABT,0.9710465652374366
2023-08-14,ABT,0.9783310281235592
2023-08-15,ABT,0.9676348547717842
2023-08-16,ABT,0.9638543107422776
2023-08-17,ABT,0.9675426463808207
2023-08-18,ABT,0.9562932226832641
2023-08-21,ABT,0.9577685569386815
2023-08-22,ABT,0.9695712309820194
2023-08-23,ABT,0.9693868142000921
2023-08-24,ABT,0.9566620562471184
2023-08-25,ABT,0.960903642231443
2023-08-28,ABT,0.9478100507146151
2023-08-29,ABT,0.9577685569386815
2023-08-30,ABT,0.9627478100507145
2023-08-31,ABT,0.9488243430152145
2023-09-01,ABT,0.9483633010603965
2023-09-05,ABT,0.9301982480405716
2023-09-06,ABT,0.936468418626095
2023-09-07,ABT,0.9282618718303366
2023-09-08,ABT,0.9288151221761181
2023-09-11,ABT,0.9446749654218534
2023-09-12,ABT,0.9442139234670355
2023-09-13,ABT,0.9468879668049792
2023-09-14,ABT,0.946519133241125
2023-09-15,ABT,0.9381281696634393
2023-09-18,ABT,0.9313047487321346
2023-09-19,ABT,0.9282618718303366
2023-09-20,ABT,0.924665744582757
2023-09-21,ABT,0.9122176118026741
2023-09-22,ABT,0.905025357307515
2023-09-25,ABT,0.8987551867219916
2023-09-26,ABT,0.8873213462425081
2023-09-27,ABT,0.8808667588750576
2023-09-28,ABT,0.9047487321346243
2023-09-29,ABT,0.8930382664822498
2023-10-02,ABT,0.8827109266943292
2023-10-03,ABT,0.8832641770401107
2023-10-04,ABT,0.8819732595666205
2023-10-05,ABT,0.8870447210696173
2023-10-06,ABT,0.8933148916551406
2023-10-09,ABT,0.8922083909635777
2023-10-10,ABT,0.8995850622406639
2023-10-11,ABT,0.8542185338865836
2023-10-12,ABT,0.8316274781005071
2023-10-13,ABT,0.8378976486860304
2023-10-16,ABT,0.8499769479022592
2023-10-17,ABT,0.8496081143384048
2023-10-18,ABT,0.8811433840479483
2023-10-19,ABT,0.8800368833563854
2023-10-20,ABT,0.8923928077455048
2023-10-23,ABT,0.883171968649147
2023-10-24,ABT,0.87422775472568
2023-10-25,ABT,0.8627939142461963
2023-10-26,ABT,0.8665744582757031
2023-10-27,ABT,0.8561549100968188
2023-10-30,ABT,0.8575380359612724
2023-10-31,ABT,0.8718303365606269
2023-11-01,ABT,0.8760719225449516
2023-11-02,ABT,0.8848317196864914
2023-11-03,ABT,0.8837252189949285
2023-11-06,ABT,0.875979714153988
2023-11-07,ABT,0.8741355463347165
2023-11-08,ABT,0.8735822959889349
2023-11-09,ABT,0.8626094974642692
2023-11-10,ABT,0.8664822498847394
2023-11-13,ABT,0.8832641770401107
2023-11-14,ABT,0.8951590594744121
2023-11-15,ABT,0.9036422314430613
2023-11-16,ABT,0.9244813278008299
2023-11-17,ABT,0.9179345320424158
2023-11-20,ABT,0.9331489165514062
2023-11-21,ABT,0.9396957123098202
2023-11-22,ABT,0.9469801751959428
2023-11-24,ABT,0.9485477178423237
2023-11-27,ABT,0.9470723835869064
2023-11-28,ABT,0.9410788381742738
2023-11-29,ABT,0.9555555555555555
2023-11-30,ABT,0.9616413093591517
2023-12-01,ABT,0.9670816044260027
2023-12-04,ABT,0.9699400645458737
2023-12-05,ABT,0.9621945597049331
2023-12-06,ABT,0.9676348547717842
2023-12-07,ABT,0.9594283079760257
2023-12-08,ABT,0.9636698939603504
2023-12-11,ABT,0.9794375288151221
2023-12-12,ABT,0.9836791147994468
2023-12-13,ABT,0.9889349930843706
2023-12-14,ABT,1.0013831258644537
2023-12-15,ABT,0.989303826648225
2023-12-18,ABT,0.9964038727524205
2023-12-19,ABT,0.9997233748271093
2023-12-20,ABT,0.9903181189488244
2023-12-21,ABT,1.0002766251728907
2023-12-22,ABT,1.0053480866758875
2023-12-26,ABT,1.007192254495159
2023-12-27,ABT,1.0123559243891194
