date,ticker,close
2023-01-03,duk,1.0
2023-01-04,duk,1.0107039537126326
2023-01-05,duk,0.9957569913211186
2023-01-06,duk,1.0142719382835101
2023-01-09,duk,1.0143683702989392
2023-01-10,duk,1.0166827386692383
2023-01-11,duk,1.0189006750241079
2023-01-12,duk,1.0133076181292189
2023-01-13,duk,1.0123432979749276
2023-01-17,duk,1.0050144648023143
2023-01-18,duk,0.9860173577627772
2023-01-19,duk,0.9833172613307618
2023-01-20,duk,0.9818707810993249
2023-01-23,duk,0.9738669238187078
2023-01-24,duk,0.9775313404050144
2023-01-25,duk,0.9780135004821601
2023-01-26,duk,0.9772420443587271
2023-01-27,duk,0.9795564127290259
2023-01-30,duk,0.9801350048216008
2023-01-31,duk,0.9879459980713597
2023-02-01,duk,0.9888138862102218
2023-02-02,duk,0.9839922854387657
2023-02-03,duk,0.9699132111861137
2023-02-06,duk,0.9817743490838958
2023-02-07,duk,0.9722275795564126
2023-02-08,duk,0.9564127290260367
2023-02-09,duk,0.9406943105110896
2023-02-10,duk,0.9557377049180328
2023-02-13,duk,0.9647058823529412
2023-02-14,duk,0.9592092574734812
2023-02-15,duk,0.9571841851494697
2023-02-16,duk,0.9478302796528448
2023-02-17,duk,0.9594021215043393
2023-02-21,duk,0.9419479267116683
2023-02-22,duk,0.9399228543876567
2023-02-23,duk,0.933847637415622
2023-02-24,duk,0.9346190935390549
2023-02-27,duk,0.9239151398264224
2023-02-28,duk,0.9089681774349084
2023-03-01,duk,0.8863066538090646
2023-03-02,duk,0.9042430086788813
2023-03-03,duk,0.9198649951783993
2023-03-06,duk,0.9255544840887174
2023-03-07,duk,0.9018322082931532
2023-03-08,duk,0.9129218900675024
2023-03-09,duk,0.9085824493731919
2023-03-10,duk,0.8951783992285438
2023-03-13,duk,0.9081002892960462
2023-03-14,duk,0.9169720347155256
2023-03-15,duk,0.9337512054001929
2023-03-16,duk,0.9373191899710704
2023-03-17,duk,0.9295081967213115
2023-03-20,duk,0.9383799421407908
2023-03-21,duk,0.9138862102217936
2023-03-22,duk,0.8963355834136933
2023-03-23,duk,0.8828351012536162
2023-03-24,duk,0.9100289296046288
2023-03-27,duk,0.9131147540983606
2023-03-28,duk,0.9136933461909353
2023-03-29,duk,0.9283510125361619
2023-03-30,duk,0.9272902603664416
2023-03-31,duk,0.9302796528447445
2023-04-03,duk,0.9169720347155256
2023-04-04,duk,0.9279652844744455
2023-04-05,duk,0.9531340405014465
2023-04-06,duk,0.9618129218900674
2023-04-10,duk,0.955930568948891
2023-04-11,duk,0.9580520732883316
2023-04-12,duk,0.9586306653809064
2023-04-13,duk,0.9560270009643201
2023-04-14,duk,0.9415621986499517
2023-04-17,duk,0.9489874638379941
2023-04-18,duk,0.9393442622950819
2023-04-19,duk,0.9488910318225651
2023-04-20,duk,0.9471552555448408
2023-04-21,duk,0.9485053037608485
2023-04-24,duk,0.9537126325940213
2023-04-25,duk,0.9618129218900674
2023-04-26,duk,0.9484088717454194
2023-04-27,duk,0.9592092574734812
2023-04-28,duk,0.9535197685631629
2023-05-01,duk,0.9555448408871745
2023-05-02,duk,0.9411764705882352
2023-05-03,duk,0.938572806171649
2023-05-04,duk,0.9460945033751205
2023-05-05,duk,0.9581485053037608
2023-05-08,duk,0.9537126325940213
2023-05-09,duk,0.9455159112825458
2023-05-10,duk,0.9560270009643201
2023-05-11,duk,0.938572806171649
2023-05-12,duk,0.9397299903567985
2023-05-15,duk,0.9289296046287367
2023-05-16,duk,0.9065573770491804
2023-05-17,duk,0.8970106075216971
2023-05-18,duk,0.8949855351976856
2023-05-19,duk,0.892092574734812
2023-05-22,duk,0.8868852459016393
2023-05-23,duk,0.8751205400192864
2023-05-24,duk,0.8694310511089681
2023-05-25,duk,0.8571841851494696
2023-05-26,duk,0.8553519768563163
2023-05-30,duk,0.8486981677917069
2023-05-31,duk,0.8610414657666345
2023-06-01,duk,0.8497589199614272
2023-06-02,duk,0.8648023143683703
2023-06-05,duk,0.8694310511089681
2023-06-06,duk,0.8654773384763741
2023-06-07,duk,0.8830279652844744
2023-06-08,duk,0.8871745419479267
2023-06-09,duk,0.8825458052073287
2023-06-12,duk,0.8812921890067502
2023-06-13,duk,0.8752169720347156
2023-06-14,duk,0.8760848601735776
2023-06-15,duk,0.8841851494696239
2023-06-16,duk,0.8889103182256509
2023-06-20,duk,0.8770491803278688
2023-06-21,duk,0.8837994214079075
2023-06-22,duk,0.8765670202507233
2023-06-23,duk,0.8651880424300867
2023-06-26,duk,0.8759884281581485
2023-06-27,duk,0.8729026036644165
2023-06-28,duk,0.8592092574734811
2023-06-29,duk,0.8570877531340404
2023-06-30,duk,0.865380906460945
2023-07-03,duk,0.874831243972999
2023-07-05,duk,0.8834136933461909
2023-07-06,duk,0.8732883317261331
2023-07-07,duk,0.8656702025072324
2023-07-10,duk,0.8603664416586306
2023-07-11,duk,0.8763741562198649
2023-07-12,duk,0.8906460945033751
2023-07-13,duk,0.8998071359691417
2023-07-14,duk,0.8969141755062681
2023-07-17,duk,0.885053037608486
2023-07-18,duk,0.8766634522661523
2023-07-19,duk,0.8837994214079075
2023-07-20,duk,0.8987463837994214
2023-07-21,duk,0.9139826422372227
2023-07-24,duk,0.9138862102217936
2023-07-25,duk,0.918900675024108
2023-07-26,duk,0.9215043394406943
2023-07-27,duk,0.9107039537126326
2023-07-28,duk,0.9000964320154291
2023-07-31,duk,0.9027965284474446
2023-08-01,duk,0.8886210221793636
2023-08-02,duk,0.8922854387656702
2023-08-03,duk,0.8714561234329797
2023-08-04,duk,0.8626808100289295
2023-08-07,duk,0.864609450337512
2023-08-08,duk,0.8884281581485053
2023-08-09,duk,0.8950819672131146
2023-08-10,duk,0.8959498553519768
2023-08-11,duk,0.9047251687560269
2023-08-14,duk,0.8947926711668274
2023-08-15,duk,0.8817743490838958
2023-08-16,duk,0.8842815814850531
2023-08-17,duk,0.8746383799421408
2023-08-18,duk,0.8794599807135969
2023-08-21,duk,0.8643201542912247
2023-08-22,duk,0.8639344262295082
2023-08-23,duk,0.8711668273866924
2023-08-24,duk,0.8677917068466731
2023-08-25,duk,0.8734811957569912
2023-08-28,duk,0.8680810028929604
2023-08-29,duk,0.8706846673095469
2023-08-30,duk,0.8674059787849566
2023-08-31,duk,0.8563162970106075
2023-09-01,duk,0.8479267116682739
2023-09-05,duk,0.8355834136933462
2023-09-06,duk,0.8436837029893924
2023-09-07,duk,0.8621022179363549
2023-09-08,duk,0.8777242044358726
2023-09-11,duk,0.885053037608486
2023-09-12,duk,0.8883317261330762
2023-09-13,duk,0.9053037608486016
2023-09-14,duk,0.920443587270974
2023-09-15,duk,0.9178399228543876
2023-09-18,duk,0.9157184185149468
2023-09-19,duk,0.9049180327868852
2023-09-20,duk,0.9100289296046288
2023-09-21,duk,0.9007714561234329
2023-09-22,duk,0.8999999999999999
2023-09-25,duk,0.8998071359691417
2023-09-26,duk,0.878688524590164
2023-09-27,duk,0.8687560270009643
2023-09-28,duk,0.8551591128254581
2023-09-29,duk,0.851108968177435
2023-10-02,duk,0.8239151398264223
2023-10-03,duk,0.8270009643201544
2023-10-04,duk,0.8304725168756028
2023-10-05,duk,0.8243008678881388
2023-10-06,duk,0.8381870781099325
2023-10-09,duk,0.8508196721311475
2023-10-10,duk,0.8576663452266152
2023-10-11,duk,0.8666345226615236
2023-10-12,duk,0.8488910318225651
2023-10-13,duk,0.8551591128254581
2023-10-16,duk,0.8626808100289295
2023-10-17,duk,0.8578592092574734
2023-10-18,duk,0.850433944069431
2023-10-19,duk,0.846480231436837
2023-10-20,duk,0.8392478302796529
2023-10-23,duk,0.8324975891996143
2023-10-24,duk,0.8462873674059788
2023-10-25,duk,0.8500482160077146
2023-10-26,duk,0.8601735776277725
2023-10-27,duk,0.844069431051109
2023-10-30,duk,0.8476374156219866
2023-10-31,duk,0.8571841851494696
2023-11-01,duk,0.8634522661523626
2023-11-02,duk,0.8668273866923819
2023-11-03,duk,0.8705882352941177
2023-11-06,duk,0.8651880424300867
2023-11-07,duk,0.8609450337512053
2023-11-08,duk,0.8520732883317261
2023-11-09,duk,0.8482160077145612
2023-11-10,duk,0.851205400192864
2023-11-13,duk,0.8391513982642237
2023-11-14,duk,0.8664416586306654
2023-11-15,duk,0.8641272902603664
2023-11-16,duk,0.8696239151398265
2023-11-17,duk,0.8679845708775313
2023-11-20,duk,0.8611378977820636
2023-11-21,duk,0.8667309546769527
2023-11-22,duk,0.8713596914175507
2023-11-24,duk,0.8750241080038572
2023-11-27,duk,0.8768563162970107
2023-11-28,duk,0.878784956605593
2023-11-29,duk,0.8747348119575699
2023-11-30,duk,0.8898746383799421
2023-12-01,duk,0.8933461909353906
2023-12-04,duk,0.8942140790742527
2023-12-05,duk,0.8917068466730954
2023-12-06,duk,0.9058823529411765
2023-12-07,duk,0.9108968177434907
2023-12-08,duk,0.9102217936354869
2023-12-11,duk,0.9195756991321118
2023-12-12,duk,0.9192864030858244
2023-12-13,duk,0.9458052073288331
2023-12-14,duk,0.948023143683703
2023-12-15,duk,0.9318225650916103
2023-12-18,duk,0.937029893924783
2023-12-19,duk,0.9335583413693346
2023-12-20,duk,0.9226615236258439
2023-12-21,duk,0.9292189006750241
2023-12-22,duk,0.9340405014464802
