date,ticker,close
2023-01-03,wbd,1.0
2023-01-04,wbd,1.088050314465409
2023-01-05,wbd,1.1383647798742138
2023-01-06,wbd,1.1865828092243187
2023-01-09,wbd,1.2169811320754718
2023-01-10,wbd,1.3165618448637317
2023-01-11,wbd,1.3207547169811322
2023-01-12,wbd,1.378406708595388
2023-01-13,wbd,1.3773584905660379
2023-01-17,wbd,1.386792452830189
2023-01-18,wbd,1.3197064989517822
2023-01-19,wbd,1.307127882599581
2023-01-20,wbd,1.3647798742138366
2023-01-23,wbd,1.4161425576519917
2023-01-24,wbd,1.4025157232704404
2023-01-25,wbd,1.5230607966457024
2023-01-26,wbd,1.5723270440251573
2023-01-27,wbd,1.5628930817610065
2023-01-30,wbd,1.507337526205451
2023-01-31,wbd,1.5534591194968554
2023-02-01,wbd,1.610062893081761
2023-02-02,wbd,1.668763102725367
2023-02-03,wbd,1.6163522012578617
2023-02-06,wbd,1.6142557651991616
2023-02-07,wbd,1.606918238993711
2023-02-08,wbd,1.5262054507337528
2023-02-09,wbd,1.5062893081761006
2023-02-10,wbd,1.4905660377358492
2023-02-13,wbd,1.5639412997903566
2023-02-14,wbd,1.5440251572327046
2023-02-15,wbd,1.609014675052411
2023-02-16,wbd,1.6048218029350108
2023-02-17,wbd,1.6174004192872118
2023-02-21,wbd,1.5461215932914047
2023-02-22,wbd,1.6163522012578617
2023-02-23,wbd,1.6488469601677151
2023-02-24,wbd,1.6299790356394133
2023-02-27,wbd,1.6708595387840672
2023-02-28,wbd,1.6373165618448637
2023-03-01,wbd,1.5744234800838575
2023-03-02,wbd,1.5974842767295598
2023-03-03,wbd,1.6215932914046123
2023-03-06,wbd,1.5859538784067089
2023-03-07,wbd,1.5534591194968554
2023-03-08,wbd,1.607966457023061
2023-03-09,wbd,1.5482180293501049
2023-03-10,wbd,1.5041928721174005
2023-03-13,wbd,1.4696016771488472
2023-03-14,wbd,1.4727463312368976
2023-03-15,wbd,1.4224318658280923
2023-03-16,wbd,1.4842767295597485
2023-03-17,wbd,1.5031446540880504
2023-03-20,wbd,1.4926624737945495
2023-03-21,wbd,1.5817610062893084
2023-03-22,wbd,1.5209643605870022
2023-03-23,wbd,1.5230607966457024
2023-03-24,wbd,1.4675052410901468
2023-03-27,wbd,1.5031446540880504
2023-03-28,wbd,1.517819706498952
2023-03-29,wbd,1.536687631027254
2023-03-30,wbd,1.5566037735849059
2023-03-31,wbd,1.5828092243186584
2023-04-03,wbd,1.5524109014675054
2023-04-04,wbd,1.588050314465409
2023-04-05,wbd,1.550314465408805
2023-04-06,wbd,1.5838574423480085
2023-04-10,wbd,1.6142557651991616
2023-04-11,wbd,1.5649895178197066
2023-04-12,wbd,1.4737945492662476
2023-04-13,wbd,1.4716981132075473
2023-04-14,wbd,1.4444444444444444
2023-04-17,wbd,1.5230607966457024
2023-04-18,wbd,1.4958071278825997
2023-04-19,wbd,1.4979035639412999
2023-04-20,wbd,1.4496855345911952
2023-04-21,wbd,1.4234800838574424
2023-04-24,wbd,1.40041928721174
