date,ticker,close
2023-01-03,o,1.0
2023-01-04,o,1.0126959247648903
2023-01-05,o,0.9935736677115988
2023-01-06,o,1.0043887147335424
2023-01-09,o,1.0141065830721003
2023-01-10,o,1.0053291536050157
2023-01-11,o,1.0344827586206897
2023-01-12,o,1.043103448275862
2023-01-13,o,1.037460815047022
2023-01-17,o,1.0484326018808778
2023-01-18,o,1.0351097178683386
2023-01-19,o,1.0236677115987463
2023-01-20,o,1.0404388714733541
2023-01-23,o,1.0490595611285267
2023-01-24,o,1.0517241379310345
2023-01-25,o,1.0550156739811913
2023-01-26,o,1.0653605015673981
2023-01-27,o,1.0705329153605017
2023-01-30,o,1.0622257053291535
2023-01-31,o,1.063166144200627
2023-02-01,o,1.0642633228840126
2023-02-02,o,1.0636363636363637
2023-02-03,o,1.0594043887147337
2023-02-06,o,1.0615987460815048
2023-02-07,o,1.0559561128526647
2023-02-08,o,1.0536050156739811
2023-02-09,o,1.038087774294671
2023-02-10,o,1.0478056426332287
2023-02-13,o,1.0525078369905958
2023-02-14,o,1.029937304075235
2023-02-15,o,1.0407523510971788
2023-02-16,o,1.0393416927899688
2023-02-17,o,1.0363636363636364
2023-02-21,o,1.022257053291536
2023-02-22,o,1.026959247648903
2023-02-23,o,1.0357366771159875
2023-02-24,o,1.0184952978056427
2023-02-27,o,1.0150470219435739
2023-02-28,o,1.0023510971786835
2023-03-01,o,0.9956112852664578
2023-03-02,o,1.0045454545454546
2023-03-03,o,1.0108150470219435
2023-03-06,o,1.0078369905956113
2023-03-07,o,1.0015673981191222
2023-03-08,o,1.0115987460815048
2023-03-09,o,0.9943573667711599
2023-03-10,o,0.9620689655172414
2023-03-13,o,0.9841692789968652
2023-03-14,o,0.990909090909091
2023-03-15,o,0.9884012539184954
2023-03-16,o,0.9785266457680252
2023-03-17,o,0.9620689655172414
2023-03-20,o,0.9713166144200627
2023-03-21,o,0.960344827586207
2023-03-22,o,0.9310344827586207
2023-03-23,o,0.9289968652037619
2023-03-24,o,0.9567398119122257
2023-03-27,o,0.9515673981191223
2023-03-28,o,0.9570532915360502
2023-03-29,o,0.9724137931034483
2023-03-30,o,0.9813479623824451
2023-03-31,o,0.9924764890282132
2023-04-03,o,0.985423197492163
2023-04-04,o,0.9849529780564265
2023-04-05,o,0.9829153605015675
2023-04-06,o,0.9807210031347963
2023-04-10,o,0.981974921630094
2023-04-11,o,0.9733542319749217
2023-04-12,o,0.9705329153605017
2023-04-13,o,0.9644200626959248
2023-04-14,o,0.9525078369905957
2023-04-17,o,0.9648902821316615
2023-04-18,o,0.9578369905956113
2023-04-19,o,0.9661442006269593
2023-04-20,o,0.9706896551724138
2023-04-21,o,0.9769592476489029
2023-04-24,o,0.9731974921630095
2023-04-25,o,0.9724137931034483
2023-04-26,o,0.9609717868338559
2023-04-27,o,0.976332288401254
2023-04-28,o,0.9849529780564265
2023-05-01,o,0.9755485893416929
2023-05-02,o,0.9622257053291536
2023-05-03,o,0.9556426332288401
2023-05-04,o,0.9705329153605017
2023-05-05,o,0.9866771159874609
2023-05-08,o,0.9836990595611286
2023-05-09,o,0.9752351097178683
2023-05-10,o,0.9775862068965517
2023-05-11,o,0.9686520376175548
2023-05-12,o,0.9722570532915361
2023-05-15,o,0.970846394984326
2023-05-16,o,0.9449843260188088
2023-05-17,o,0.950626959247649
2023-05-18,o,0.9415360501567399
2023-05-19,o,0.9399686520376176
2023-05-22,o,0.94576802507837
2023-05-23,o,0.9420062695924766
2023-05-24,o,0.9261755485893418
2023-05-25,o,0.915987460815047
2023-05-26,o,0.919435736677116
2023-05-30,o,0.923510971786834
2023-05-31,o,0.9316614420062695
2023-06-01,o,0.9285266457680251
2023-06-02,o,0.9357366771159875
2023-06-05,o,0.940282131661442
2023-06-06,o,0.9405956112852665
2023-06-07,o,0.9561128526645768
2023-06-08,o,0.9539184952978057
2023-06-09,o,0.9547021943573668
2023-06-12,o,0.9556426332288401
2023-06-13,o,0.9590909090909091
2023-06-14,o,0.9589341692789969
2023-06-15,o,0.959717868338558
2023-06-16,o,0.9622257053291536
2023-06-20,o,0.9456112852664577
2023-06-21,o,0.9343260188087774
2023-06-22,o,0.9321316614420063
2023-06-23,o,0.9210031347962383
2023-06-26,o,0.9396551724137931
2023-06-27,o,0.9434169278996866
2023-06-28,o,0.9427899686520377
2023-06-29,o,0.9438871473354232
2023-06-30,o,0.9371473354231975
2023-07-03,o,0.9435736677115988
2023-07-05,o,0.9503134796238245
2023-07-06,o,0.938871473354232
2023-07-07,o,0.9336990595611285
2023-07-10,o,0.9297805642633229
2023-07-11,o,0.9482758620689655
2023-07-12,o,0.9452978056426333
2023-07-13,o,0.9553291536050158
2023-07-14,o,0.9532915360501568
2023-07-17,o,0.9606583072100314
2023-07-18,o,0.9559561128526647
2023-07-19,o,0.9675548589341693
2023-07-20,o,0.9815047021943574
2023-07-21,o,0.9835423197492164
2023-07-24,o,0.9932601880877743
2023-07-25,o,0.9888714733542321
2023-07-26,o,0.9992163009404389
2023-07-27,o,0.9747648902821316
2023-07-28,o,0.9634796238244514
2023-07-31,o,0.9556426332288401
2023-08-01,o,0.9526645768025079
2023-08-02,o,0.9462382445141065
2023-08-03,o,0.9222570532915362
2023-08-04,o,0.9282131661442007
