date,ticker,close
2023-01-03,k,1.0
2023-01-04,k,0.9924231794583978
2023-01-05,k,0.9914409990178196
2023-01-06,k,1.0165567559983164
2023-01-09,k,1.0015434264066227
2023-01-10,k,0.99270380244142
2023-01-11,k,0.9936859828819979
2023-01-12,k,0.985547916374351
2023-01-13,k,0.9821804405780834
2023-01-17,k,0.978251718815771
2023-01-18,k,0.944717272344605
2023-01-19,k,0.9444366493615828
2023-01-20,k,0.9471025677002947
2023-01-23,k,0.9441560263785606
2023-01-24,k,0.9494878630559843
2023-01-25,k,0.9543987652588747
2023-01-26,k,0.947383190683317
2023-01-27,k,0.9485056826154061
2023-01-30,k,0.9553809456994529
2023-01-31,k,0.9622562087834994
2023-02-01,k,0.9577662410551425
2023-02-02,k,0.9489266170899396
2023-02-03,k,0.9486459941069174
2023-02-06,k,0.9682896029184791
2023-02-07,k,0.9541181422758525
2023-02-08,k,0.9428932229549601
2023-02-09,k,0.941911042514382
2023-02-10,k,0.9497684860390067
2023-02-13,k,0.9594499789532762
2023-02-14,k,0.9428932229549601
2023-02-15,k,0.9426125999719378
2023-02-16,k,0.9378420092605585
2023-02-17,k,0.9594499789532762
2023-02-21,k,0.9668864880033675
2023-02-22,k,0.9569243721060756
2023-02-23,k,0.9570646835975866
2023-02-24,k,0.9496281745474956
2023-02-27,k,0.9472428791918059
2023-02-28,k,0.9252139750245545
2023-03-01,k,0.9156727936017961
2023-03-02,k,0.9207240072961976
2023-03-03,k,0.9167952855338853
2023-03-06,k,0.9134278097376175
2023-03-07,k,0.905570366212993
2023-03-08,k,0.9080959730601936
2023-03-09,k,0.8996772835695245
2023-03-10,k,0.8964501192647678
2023-03-13,k,0.9016416444506806
2023-03-14,k,0.9071137926196157
2023-03-15,k,0.9156727936017961
2023-03-16,k,0.9116037603479725
2023-03-17,k,0.908376596043216
2023-03-20,k,0.9123053178055283
2023-03-21,k,0.9141293671951735
2023-03-22,k,0.9048688087554371
2023-03-23,k,0.9064122351620597
2023-03-24,k,0.9186193349235303
2023-03-27,k,0.9236705486179319
2023-03-28,k,0.9301248772274451
2023-03-29,k,0.932931107057668
2023-03-30,k,0.9353164024133577
2023-03-31,k,0.9395257471586923
2023-04-03,k,0.9416304195313596
2023-04-04,k,0.9441560263785606
2023-04-05,k,0.954539076750386
2023-04-06,k,0.9539778307843412
2023-04-10,k,0.9510312894626071
2023-04-11,k,0.9594499789532762
2023-04-12,k,0.9593096674617653
2023-04-13,k,0.952013469903185
2023-04-14,k,0.940086993124737
2023-04-17,k,0.9487863055984286
2023-04-18,k,0.9507506664795848
2023-04-19,k,0.9449978953276273
2023-04-20,k,0.9434544689210046
2023-04-21,k,0.9449978953276273
2023-04-24,k,0.9487863055984286
2023-04-25,k,0.9618352743089659
2023-04-26,k,0.9605724708853655
2023-04-27,k,0.9722183246807915
2023-04-28,k,0.9789532762733267
2023-05-01,k,0.9932650484074648
2023-05-02,k,0.9987371965763998
2023-05-03,k,1.0036480987792902
2023-05-04,k,0.9875122772555072
2023-05-05,k,0.9870913427809738
2023-05-08,k,0.9980356391188439
2023-05-09,k,0.9886347691875964
2023-05-10,k,0.9898975726111968
2023-05-11,k,0.9920022449838642
2023-05-12,k,0.993545671390487
2023-05-15,k,0.9838641784762173
2023-05-16,k,0.9751648660025256
2023-05-17,k,0.9703942752911463
2023-05-18,k,0.9688508488845237
2023-05-19,k,0.972779570646836
2023-05-22,k,0.9588887329872318
