date,ticker,close
2023-01-03,ip,1.0
2023-01-04,ip,1.0401016661959899
2023-01-05,ip,1.022310081897769
2023-01-06,ip,1.0347359502965265
2023-01-09,ip,1.0451849759954817
2023-01-10,ip,1.062411748093759
2023-01-11,ip,1.0621293419937872
2023-01-12,ip,1.068059870093194
2023-01-13,ip,1.0802033323919797
2023-01-17,ip,1.0601524992939848
2023-01-18,ip,1.042360914995764
2023-01-19,ip,1.0344535441965548
2023-01-20,ip,1.059870093194013
2023-01-23,ip,1.0581756565941824
2023-01-24,ip,1.037842417396216
2023-01-25,ip,1.0256989550974303
2023-01-26,ip,1.0513979101948603
2023-01-27,ip,1.076249646992375
2023-01-30,ip,1.0672126517932787
2023-01-31,ip,1.181022310081898
2023-02-01,ip,1.1536289183846373
2023-02-02,ip,1.172832533182717
2023-02-03,ip,1.168031629483197
2023-02-06,ip,1.1448743292855126
2023-02-07,ip,1.137531770686247
2023-02-08,ip,1.113809658288619
2023-02-09,ip,1.0835922055916407
2023-02-10,ip,1.0909347641909066
2023-02-13,ip,1.106749505789325
2023-02-14,ip,1.105619881389438
2023-02-15,ip,1.109291160689071
2023-02-16,ip,1.0912171702908784
2023-02-17,ip,1.0807681445919233
2023-02-21,ip,1.0197684269980232
2023-02-22,ip,1.0245693306975432
2023-02-23,ip,1.0321942953967806
2023-02-24,ip,1.0304998587969503
2023-02-27,ip,1.033041513696696
2023-02-28,ip,1.0276757977972326
2023-03-01,ip,1.0361479807963851
2023-03-02,ip,1.0595876870940415
2023-03-03,ip,1.0666478395933354
2023-03-06,ip,1.034171138096583
2023-03-07,ip,1.024851736797515
2023-03-08,ip,1.039819260096018
2023-03-09,ip,1.022310081897769
2023-03-10,ip,1.0031064670996896
2023-03-13,ip,0.9841852584015817
2023-03-14,ip,1.0008472182999153
2023-03-15,ip,0.9737362327026264
2023-03-16,ip,0.97910194860209
2023-03-17,ip,0.9618751765038126
2023-03-20,ip,0.983620446201638
2023-03-21,ip,0.9951990963004802
2023-03-22,ip,0.9714769839028523
2023-03-23,ip,0.9632872070036713
2023-03-24,ip,0.9737362327026264
2023-03-27,ip,0.97430104490257
2023-03-28,ip,0.978819542502118
2023-03-29,ip,0.9903981926009603
2023-03-30,ip,0.9951990963004802
2023-03-31,ip,1.0183563964981646
2023-04-03,ip,1.015532335498447
2023-04-04,ip,0.9985879695001413
2023-04-05,ip,1.0016944365998306
2023-04-06,ip,1.0104490256989551
2023-04-10,ip,1.0135554927986445
2023-04-11,ip,1.0319118892968089
2023-04-12,ip,1.0299350465970065
2023-04-13,ip,1.0279582038972042
2023-04-14,ip,1.014120304998588
2023-04-17,ip,1.0262637672973738
2023-04-18,ip,1.0304998587969503
2023-04-19,ip,1.0327591075967242
2023-04-20,ip,1.0321942953967806
2023-04-21,ip,1.0177915842982208
2023-04-24,ip,1.0273933916972608
2023-04-25,ip,0.9796667608020334
2023-04-26,ip,0.9759954815024006
2023-04-27,ip,0.9322225360067777
2023-04-28,ip,0.9350465970064954
2023-05-01,ip,0.9387178763061284
2023-05-02,ip,0.9127365151087264
2023-05-03,ip,0.9121717029087828
2023-05-04,ip,0.8977689918102232
2023-05-05,ip,0.9135837334086417
2023-05-08,ip,0.914430951708557
2023-05-09,ip,0.9070883931092911
2023-05-10,ip,0.9005930528099408
2023-05-11,ip,0.8949449308105056
2023-05-12,ip,0.896921773510308
2023-05-15,ip,0.8986162101101385
2023-05-16,ip,0.8890144027110987
2023-05-17,ip,0.9065235809093478
2023-05-18,ip,0.9045467382095455
2023-05-19,ip,0.9025698955097431
2023-05-22,ip,0.8960745552103927
2023-05-23,ip,0.9025698955097431
2023-05-24,ip,0.8884495905111551
2023-05-25,ip,0.8644450720135556
2023-05-26,ip,0.8647274781135273
2023-05-30,ip,0.8511719853148829
2023-05-31,ip,0.8314035583168597
2023-06-01,ip,0.8237785936176223
2023-06-02,ip,0.8579497317142051
2023-06-05,ip,0.8551256707144875
2023-06-06,ip,0.8706580062129342
2023-06-07,ip,0.9073707992092631
2023-06-08,ip,0.8966393674103361
2023-06-09,ip,0.8946625247105339
2023-06-12,ip,0.8847783112115222
2023-06-13,ip,0.890991245410901
2023-06-14,ip,0.898051397910195
2023-06-15,ip,0.8983338040101667
2023-06-16,ip,0.9031347077096866
2023-06-20,ip,0.8901440271109857
2023-06-21,ip,0.8788477831121153
2023-06-22,ip,0.8681163513131884
2023-06-23,ip,0.8641626659135838
2023-06-26,ip,0.885060717311494
2023-06-27,ip,0.8943801186105621
2023-06-28,ip,0.8859079356114093
2023-06-29,ip,0.8946625247105339
2023-06-30,ip,0.8983338040101667
2023-07-03,ip,0.9045467382095455
2023-07-05,ip,0.8847783112115222
2023-07-06,ip,0.883931092911607
2023-07-07,ip,0.898051397910195
2023-07-10,ip,0.8816718441118329
2023-07-11,ip,0.8952273369104773
2023-07-12,ip,0.8983338040101667
2023-07-13,ip,0.8988986162101101
2023-07-14,ip,0.8867551539113245
2023-07-17,ip,0.8751765038124824
2023-07-18,ip,0.8856255295114375
2023-07-19,ip,0.8912736515108727
2023-07-20,ip,0.8926856820107315
2023-07-21,ip,0.8994634284100538
2023-07-24,ip,0.9141485456085852
